Car_ID,Manufacturer,Car_Model,Driver,Battery_Capacity_kWh,Battery_Percentage,Battery_Health,Expected_Distance_KM,Max_Speed_KMH,Instantaneous_Speed_KMH,Revenue,Age_Days,KM_Travelled,Energy_Consumption_Rate,Year_Manufactured,Maintenance_Cost,Charging,Running,Charging_Cost,Garage,Garage_Status,Timestamp
EV0008,Hyundai,Kona EV,Driver_008,39.2,95.82,97.41,421.89,167,0,0.0,441,21223,0.16,2021,857.19,1,0,214.73,Garage D,Charging,2025-07-30 17:41:00
EV0021,Tesla,Model 3,Driver_021,60.0,96.66,85.91,415.2,225,182,0.0,2285,146031,0.14,2019,5523.43,0,1,0.0,Garage A,Working,2025-07-30 17:52:00
EV0039,MG,ZS EV,Driver_039,50.3,95.82,86.13,380.46,175,14,519.29,2394,122531,0.17,2022,4872.93,0,1,0.0,Garage C,Working,2025-07-30 19:32:00
EV0044,Hyundai,Kona EV,Driver_044,39.2,87.7,94.48,374.52,167,101,414.94,1331,34781,0.16,2022,1708.93,0,1,0.0,Garage D,Working,2025-07-30 19:36:00
EV0015,MG,ZS EV,Driver_015,50.3,24.87,94.81,108.7,175,173,930.09,815,36734,0.17,2020,1509.52,0,1,0.0,Garage C,Working,2025-07-30 19:40:00
EV0024,Hyundai,Kona EV,Driver_024,39.2,71.97,88.89,289.16,167,66,259.43,1991,86640,0.16,2024,3594.7,0,1,0.0,Garage D,Parked,2025-07-30 19:42:00
EV0044,Hyundai,Kona EV,Driver_044,39.2,9.36,94.48,39.97,167,0,0.0,1331,33179,0.16,2022,1660.87,1,0,89.6,Garage D,Charging,2025-07-30 20:20:00
EV0013,Tesla,Model 3,Driver_013,60.0,90.7,92.84,421.03,225,216,193.29,1069,62506,0.14,2025,2409.68,0,1,0.0,Garage A,Working,2025-07-30 20:58:00
EV0016,Hyundai,Kona EV,Driver_016,39.2,93.1,87.25,367.16,167,157,0.0,1821,121827,0.16,2020,4565.31,0,1,0.0,Garage D,Working,2025-07-30 21:17:00
EV0029,Tesla,Model 3,Driver_029,60.0,75.77,90.22,341.8,225,192,0.0,1979,76135,0.14,2020,3273.55,0,1,0.0,Garage A,Parked,2025-07-31 00:06:00
EV0045,Tesla,Model 3,Driver_045,60.0,50.05,92.52,231.53,225,76,754.55,981,106204,0.14,2025,3676.62,0,1,0.0,Garage A,Working,2025-07-31 02:43:00
EV0019,MG,ZS EV,Driver_019,50.3,57.19,81.98,216.14,175,0,0.0,2221,201590,0.17,2023,7158.2,1,0,266.19,Garage C,Charging,2025-07-31 02:45:00
EV0035,MG,ZS EV,Driver_035,50.3,76.75,88.18,312.0,175,0,0.0,2392,84520,0.17,2023,3731.6,1,0,351.37,Garage C,Charging,2025-07-31 03:25:00
EV0043,MG,ZS EV,Driver_043,50.3,42.88,96.32,190.4,175,0,0.0,630,61685,0.17,2022,2165.55,1,0,519.47,Garage C,Charging,2025-07-31 04:51:00
EV0029,Tesla,Model 3,Driver_029,60.0,29.2,90.22,131.72,225,88,0.0,1979,74785,0.14,2020,3233.05,0,1,0.0,Garage A,Working,2025-07-31 06:06:00
EV0046,Tata,Nexon EV,Driver_046,40.5,11.79,89.18,48.89,120,0,0.0,1949,46415,0.18,2022,2366.95,1,0,472.82,Garage B,Charging,2025-07-31 07:41:00
EV0020,Hyundai,Kona EV,Driver_020,39.2,82.92,92.29,345.9,167,158,0.0,923,82093,0.16,2024,2924.29,0,1,0.0,Garage D,Working,2025-07-31 08:25:00
EV0044,Hyundai,Kona EV,Driver_044,39.2,62.08,94.48,265.11,167,0,0.0,1331,33805,0.16,2022,1679.65,1,0,280.44,Garage D,Charging,2025-07-31 09:05:00
EV0030,Tata,Nexon EV,Driver_030,40.5,38.71,97.35,175.23,120,109,369.97,339,26601,0.18,2023,967.53,0,1,0.0,Garage B,Working,2025-07-31 09:50:00
EV0017,Tesla,Model 3,Driver_017,60.0,23.06,89.45,103.14,225,0,0.0,2197,73657,0.14,2019,3308.21,1,0,230.2,Garage A,Charging,2025-07-31 10:34:00
EV0046,Tata,Nexon EV,Driver_046,40.5,98.88,89.18,410.04,120,115,0.0,1949,43496,0.18,2022,2279.38,0,1,0.0,Garage B,Working,2025-07-31 11:03:00
EV0048,Hyundai,Kona EV,Driver_048,39.2,30.65,84.06,116.46,167,107,0.0,2467,132457,0.16,2019,5207.21,0,1,0.0,Garage D,Working,2025-07-31 12:15:00
EV0008,Hyundai,Kona EV,Driver_008,39.2,19.7,97.41,86.74,167,0,0.0,441,21643,0.16,2021,869.79,1,0,337.45,Garage D,Charging,2025-07-31 12:24:00
EV0004,Hyundai,Kona EV,Driver_004,39.2,32.0,88.34,127.77,167,117,0.0,1626,137105,0.16,2024,4926.15,0,1,0.0,Garage D,Working,2025-07-31 15:24:00
EV0033,Tesla,Model 3,Driver_033,60.0,34.2,87.81,150.16,225,33,0.0,1649,162085,0.14,2021,5687.05,0,1,0.0,Garage A,Working,2025-07-31 15:52:00
EV0016,Hyundai,Kona EV,Driver_016,39.2,12.78,87.25,50.4,167,0,0.0,1821,122130,0.16,2020,4574.4,1,0,308.58,Garage D,Charging,2025-07-31 16:17:00
EV0004,Hyundai,Kona EV,Driver_004,39.2,94.47,88.34,377.22,167,158,571.21,1626,138317,0.16,2024,4962.51,0,1,0.0,Garage D,Parked,2025-07-31 16:48:00
EV0039,MG,ZS EV,Driver_039,50.3,91.43,86.13,363.03,175,133,725.76,2394,123705,0.17,2022,4908.15,0,1,0.0,Garage C,Working,2025-07-31 18:07:00
EV0021,Tesla,Model 3,Driver_021,60.0,19.04,85.91,81.79,225,0,0.0,2285,145542,0.14,2019,5508.76,1,0,442.89,Garage A,Charging,2025-07-31 19:23:00
EV0034,Tata,Nexon EV,Driver_034,40.5,37.24,95.74,165.79,120,82,228.9,532,39047,0.18,2025,1437.41,0,1,0.0,Garage B,Working,2025-07-31 20:08:00
EV0021,Tesla,Model 3,Driver_021,60.0,70.68,85.91,303.61,225,117,964.2,2285,143808,0.14,2019,5456.74,0,1,0.0,Garage A,Working,2025-07-31 20:35:00
EV0023,MG,ZS EV,Driver_023,50.3,82.38,93.91,356.64,175,0,0.0,903,27857,0.17,2024,1287.21,1,0,399.54,Garage C,Charging,2025-07-31 23:28:00
EV0035,MG,ZS EV,Driver_035,50.3,17.52,88.18,71.22,175,0,0.0,2392,85683,0.17,2023,3766.49,1,0,174.35,Garage C,Charging,2025-07-31 23:38:00
EV0001,Tesla,Model 3,Driver_001,60.0,56.41,88.8,250.46,225,10,349.57,1933,110837,0.14,2022,4291.61,0,1,0.0,Garage A,Working,2025-08-01 00:07:00
EV0017,Tesla,Model 3,Driver_017,60.0,54.12,89.45,242.05,225,186,982.49,2197,72131,0.14,2019,3262.43,0,1,0.0,Garage A,Working,2025-08-01 01:13:00
EV0023,MG,ZS EV,Driver_023,50.3,22.57,93.91,97.71,175,166,858.78,903,28047,0.17,2024,1292.91,0,1,0.0,Garage C,Parked,2025-08-01 01:32:00
EV0001,Tesla,Model 3,Driver_001,60.0,95.06,88.8,422.07,225,0,0.0,1933,111712,0.14,2022,4317.86,1,0,63.46,Garage A,Charging,2025-08-01 01:35:00
EV0050,Tata,Nexon EV,Driver_050,40.5,67.76,94.92,299.08,120,10,405.29,498,54987,0.18,2023,1898.61,0,1,0.0,Garage B,Working,2025-08-01 01:45:00
EV0036,Hyundai,Kona EV,Driver_036,39.2,49.29,85.72,190.98,167,81,493.34,1872,171852,0.16,2022,6091.56,0,1,0.0,Garage D,Working,2025-08-01 03:16:00
EV0040,Hyundai,Kona EV,Driver_040,39.2,81.09,85.88,314.77,167,0,0.0,1948,151593,0.16,2022,5521.79,1,0,234.89,Garage D,Charging,2025-08-01 04:02:00
EV0043,MG,ZS EV,Driver_043,50.3,46.93,96.32,208.39,175,166,0.0,630,61048,0.17,2022,2146.44,0,1,0.0,Garage C,Working,2025-08-01 04:27:00
EV0036,Hyundai,Kona EV,Driver_036,39.2,56.12,85.72,217.44,167,78,766.43,1872,172181,0.16,2022,6101.43,0,1,0.0,Garage D,Parked,2025-08-01 04:28:00
EV0001,Tesla,Model 3,Driver_001,60.0,44.25,88.8,196.47,225,137,501.16,1933,114637,0.14,2022,4405.61,0,1,0.0,Garage A,Parked,2025-08-01 05:38:00
EV0024,Hyundai,Kona EV,Driver_024,39.2,23.59,88.89,94.78,167,66,808.36,1991,87340,0.16,2024,3615.7,0,1,0.0,Garage D,Working,2025-08-01 08:11:00
EV0023,MG,ZS EV,Driver_023,50.3,77.06,93.91,333.61,175,68,373.55,903,29865,0.17,2024,1347.45,0,1,0.0,Garage C,Working,2025-08-01 09:11:00
EV0011,MG,ZS EV,Driver_011,50.3,9.81,87.26,39.46,175,0,0.0,2370,61669,0.17,2021,3035.07,1,0,70.92,Garage C,Charging,2025-08-01 09:18:00
EV0040,Hyundai,Kona EV,Driver_040,39.2,37.11,85.88,144.05,167,0,0.0,1948,151002,0.16,2022,5504.06,1,0,324.18,Garage D,Charging,2025-08-01 10:36:00
EV0011,MG,ZS EV,Driver_011,50.3,20.27,87.26,81.54,175,0,0.0,2370,59744,0.17,2021,2977.32,1,0,58.58,Garage C,Charging,2025-08-01 11:21:00
EV0014,Tata,Nexon EV,Driver_014,40.5,30.94,99.2,142.72,120,0,0.0,316,29737,0.18,2022,1050.11,1,0,333.34,Garage B,Charging,2025-08-01 11:30:00
EV0047,MG,ZS EV,Driver_047,50.3,38.13,95.72,168.26,175,14,955.45,880,24307,0.17,2019,1169.21,0,1,0.0,Garage C,Parked,2025-08-01 13:09:00
EV0019,MG,ZS EV,Driver_019,50.3,68.56,81.98,259.11,175,15,963.91,2221,204181,0.17,2023,7235.93,0,1,0.0,Garage C,Working,2025-08-01 14:39:00
EV0029,Tesla,Model 3,Driver_029,60.0,59.59,90.22,268.81,225,171,422.21,1979,72213,0.14,2020,3155.89,0,1,0.0,Garage A,Working,2025-08-01 15:34:00
EV0019,MG,ZS EV,Driver_019,50.3,62.3,81.98,235.45,175,56,678.96,2221,201815,0.17,2023,7164.95,0,1,0.0,Garage C,Parked,2025-08-01 17:23:00
EV0009,Tesla,Model 3,Driver_009,60.0,60.14,87.48,263.05,225,0,0.0,1300,157737,0.14,2025,5382.11,1,0,350.28,Garage A,Charging,2025-08-01 17:34:00
EV0021,Tesla,Model 3,Driver_021,60.0,18.39,85.91,78.99,225,0,0.0,2285,146031,0.14,2019,5523.43,1,0,416.64,Garage A,Charging,2025-08-01 17:52:00
EV0034,Tata,Nexon EV,Driver_034,40.5,97.75,95.74,435.17,120,0,0.0,532,40373,0.18,2025,1477.19,1,0,72.54,Garage B,Charging,2025-08-01 19:01:00
EV0016,Hyundai,Kona EV,Driver_016,39.2,94.97,87.25,374.53,167,146,756.16,1821,118561,0.16,2020,4467.33,0,1,0.0,Garage D,Working,2025-08-01 19:23:00
EV0017,Tesla,Model 3,Driver_017,60.0,57.41,89.45,256.77,225,0,0.0,2197,72170,0.14,2019,3263.6,1,0,78.65,Garage A,Charging,2025-08-01 19:41:00
EV0045,Tesla,Model 3,Driver_045,60.0,43.43,92.52,200.91,225,63,0.0,981,105660,0.14,2025,3660.3,0,1,0.0,Garage A,Working,2025-08-01 21:51:00
EV0013,Tesla,Model 3,Driver_013,60.0,44.12,92.84,204.81,225,0,0.0,1069,58502,0.14,2025,2289.56,1,0,469.21,Garage A,Charging,2025-08-01 22:11:00
EV0049,Tesla,Model 3,Driver_049,60.0,67.81,92.35,313.11,225,0,0.0,1292,29708,0.14,2023,1537.24,1,0,424.66,Garage A,Charging,2025-08-01 22:32:00
EV0001,Tesla,Model 3,Driver_001,60.0,26.01,88.8,115.48,225,0,0.0,1933,113541,0.14,2022,4372.73,1,0,259.01,Garage A,Charging,2025-08-01 23:58:00
EV0025,Tesla,Model 3,Driver_025,60.0,83.38,83.06,346.28,225,72,289.55,1938,232143,0.14,2019,7933.29,0,1,0.0,Garage A,Working,2025-08-02 00:08:00
EV0014,Tata,Nexon EV,Driver_014,40.5,52.32,99.2,241.34,120,68,141.05,316,28689,0.18,2022,1018.67,0,1,0.0,Garage B,Working,2025-08-02 01:00:00
EV0004,Hyundai,Kona EV,Driver_004,39.2,53.52,88.34,213.7,167,0,0.0,1626,135400,0.16,2024,4875.0,1,0,155.43,Garage D,Charging,2025-08-02 01:58:00
EV0034,Tata,Nexon EV,Driver_034,40.5,68.86,95.74,306.56,120,43,0.0,532,36603,0.18,2025,1364.09,0,1,0.0,Garage B,Parked,2025-08-02 02:10:00
EV0019,MG,ZS EV,Driver_019,50.3,13.09,81.98,49.47,175,0,0.0,2221,201606,0.17,2023,7158.68,1,0,407.02,Garage C,Charging,2025-08-02 04:03:00
EV0042,Tata,Nexon EV,Driver_042,40.5,37.53,99.76,174.1,120,67,214.55,130,6109,0.18,2023,248.27,0,1,0.0,Garage B,Working,2025-08-02 04:08:00
EV0006,Tata,Nexon EV,Driver_006,40.5,39.48,93.59,171.81,120,50,866.91,1009,69732,0.18,2020,2596.46,0,1,0.0,Garage B,Working,2025-08-02 07:31:00
EV0004,Hyundai,Kona EV,Driver_004,39.2,25.23,88.34,100.74,167,121,467.38,1626,137904,0.16,2024,4950.12,0,1,0.0,Garage D,Working,2025-08-02 09:19:00
EV0023,MG,ZS EV,Driver_023,50.3,61.24,93.91,265.12,175,46,246.07,903,30946,0.17,2024,1379.88,0,1,0.0,Garage C,Parked,2025-08-02 11:07:00
EV0044,Hyundai,Kona EV,Driver_044,39.2,61.48,94.48,262.55,167,97,523.39,1331,34637,0.16,2022,1704.61,0,1,0.0,Garage D,Working,2025-08-02 11:10:00
EV0020,Hyundai,Kona EV,Driver_020,39.2,63.36,92.29,264.31,167,138,967.08,923,81963,0.16,2024,2920.39,0,1,0.0,Garage D,Working,2025-08-02 11:20:00
EV0020,Hyundai,Kona EV,Driver_020,39.2,98.07,92.29,409.1,167,139,0.0,923,83064,0.16,2024,2953.42,0,1,0.0,Garage D,Working,2025-08-02 11:28:00
EV0036,Hyundai,Kona EV,Driver_036,39.2,46.59,85.72,180.52,167,0,0.0,1872,172881,0.16,2022,6122.43,1,0,389.8,Garage D,Charging,2025-08-02 12:10:00
EV0008,Hyundai,Kona EV,Driver_008,39.2,60.46,97.41,266.2,167,56,256.61,441,25660,0.16,2021,990.3,0,1,0.0,Garage D,Parked,2025-08-02 12:21:00
EV0025,Tesla,Model 3,Driver_025,60.0,73.08,83.06,303.5,225,37,123.7,1938,234646,0.14,2019,8008.38,0,1,0.0,Garage A,Parked,2025-08-02 14:31:00
EV0034,Tata,Nexon EV,Driver_034,40.5,79.58,95.74,354.28,120,113,712.87,532,36690,0.18,2025,1366.7,0,1,0.0,Garage B,Working,2025-08-02 14:36:00
EV0014,Tata,Nexon EV,Driver_014,40.5,80.72,99.2,372.35,120,83,860.71,316,25172,0.18,2022,913.16,0,1,0.0,Garage B,Working,2025-08-02 15:50:00
EV0003,MG,ZS EV,Driver_003,50.3,45.1,96.75,201.15,175,0,0.0,449,31849,0.17,2022,1179.97,1,0,359.77,Garage C,Charging,2025-08-02 16:25:00
EV0036,Hyundai,Kona EV,Driver_036,39.2,70.68,85.72,273.85,167,166,339.32,1872,169697,0.16,2022,6026.91,0,1,0.0,Garage D,Working,2025-08-02 17:37:00
EV0035,MG,ZS EV,Driver_035,50.3,55.34,88.18,224.96,175,135,0.0,2392,88626,0.17,2023,3854.78,0,1,0.0,Garage C,Working,2025-08-02 17:42:00
EV0016,Hyundai,Kona EV,Driver_016,39.2,17.58,87.25,69.33,167,0,0.0,1821,120631,0.16,2020,4529.43,1,0,253.18,Garage D,Charging,2025-08-02 18:04:00
EV0008,Hyundai,Kona EV,Driver_008,39.2,63.68,97.41,280.38,167,36,0.0,441,24676,0.16,2021,960.78,0,1,0.0,Garage D,Parked,2025-08-02 21:24:00
EV0037,Tesla,Model 3,Driver_037,60.0,38.32,80.94,155.08,225,108,959.13,2151,245726,0.14,2019,8447.28,0,1,0.0,Garage A,Parked,2025-08-02 22:49:00
EV0006,Tata,Nexon EV,Driver_006,40.5,55.45,93.59,241.31,120,105,0.0,1009,68603,0.18,2020,2562.59,0,1,0.0,Garage B,Working,2025-08-02 23:06:00
EV0028,Hyundai,Kona EV,Driver_028,39.2,5.66,85.52,21.88,167,0,0.0,1919,132368,0.16,2022,4930.54,1,0,474.94,Garage D,Charging,2025-08-02 23:13:00
EV0041,Tesla,Model 3,Driver_041,60.0,92.63,91.85,425.4,225,184,895.16,1362,28548,0.14,2023,1537.44,0,1,0.0,Garage A,Working,2025-08-02 23:44:00
EV0038,Tata,Nexon EV,Driver_038,40.5,57.54,96.7,258.73,120,43,0.0,407,16363,0.18,2022,694.39,0,1,0.0,Garage B,Working,2025-08-02 23:49:00
EV0042,Tata,Nexon EV,Driver_042,40.5,87.52,99.76,405.99,120,13,939.11,130,4087,0.18,2023,187.61,0,1,0.0,Garage B,Working,2025-08-03 00:00:00
EV0023,MG,ZS EV,Driver_023,50.3,87.12,93.91,377.16,175,77,819.3,903,30879,0.17,2024,1377.87,0,1,0.0,Garage C,Working,2025-08-03 02:17:00
EV0014,Tata,Nexon EV,Driver_014,40.5,45.6,99.2,210.34,120,34,0.0,316,26139,0.18,2022,942.17,0,1,0.0,Garage B,Working,2025-08-03 03:23:00
EV0010,Tata,Nexon EV,Driver_010,40.5,19.94,86.12,79.85,120,0,0.0,1725,193408,0.18,2021,6664.74,1,0,133.21,Garage B,Charging,2025-08-03 06:34:00
EV0019,MG,ZS EV,Driver_019,50.3,28.25,81.98,106.76,175,143,0.0,2221,203390,0.17,2023,7212.2,0,1,0.0,Garage C,Working,2025-08-03 07:00:00
EV0012,Hyundai,Kona EV,Driver_012,39.2,15.44,89.95,62.78,167,0,0.0,1937,46681,0.16,2025,2368.93,1,0,274.97,Garage D,Charging,2025-08-03 07:14:00
EV0036,Hyundai,Kona EV,Driver_036,39.2,11.33,85.72,43.9,167,0,0.0,1872,169797,0.16,2022,6029.91,1,0,183.18,Garage D,Charging,2025-08-03 09:30:00
EV0031,MG,ZS EV,Driver_031,50.3,60.57,93.45,260.94,175,92,577.31,907,108718,0.17,2025,3715.04,0,1,0.0,Garage C,Working,2025-08-03 12:54:00
EV0032,Hyundai,Kona EV,Driver_032,39.2,7.54,92.04,31.37,167,0,0.0,1016,81243,0.16,2024,2945.29,1,0,86.2,Garage D,Charging,2025-08-03 13:37:00
EV0045,Tesla,Model 3,Driver_045,60.0,44.04,92.52,203.73,225,210,989.89,981,106380,0.14,2025,3681.9,0,1,0.0,Garage A,Working,2025-08-03 15:03:00
EV0036,Hyundai,Kona EV,Driver_036,39.2,29.41,85.72,113.95,167,59,649.05,1872,169434,0.16,2022,6019.02,0,1,0.0,Garage D,Working,2025-08-03 15:10:00
EV0032,Hyundai,Kona EV,Driver_032,39.2,37.36,92.04,155.43,167,154,844.71,1016,80307,0.16,2024,2917.21,0,1,0.0,Garage D,Working,2025-08-03 15:16:00
EV0009,Tesla,Model 3,Driver_009,60.0,43.79,87.48,191.54,225,19,157.95,1300,155675,0.14,2025,5320.25,0,1,0.0,Garage A,Parked,2025-08-03 15:25:00
EV0043,MG,ZS EV,Driver_043,50.3,26.17,96.32,116.2,175,44,829.58,630,59203,0.17,2022,2091.09,0,1,0.0,Garage C,Working,2025-08-03 16:35:00
EV0036,Hyundai,Kona EV,Driver_036,39.2,62.12,85.72,240.69,167,144,0.0,1872,168930,0.16,2022,6003.9,0,1,0.0,Garage D,Parked,2025-08-03 16:42:00
EV0004,Hyundai,Kona EV,Driver_004,39.2,60.55,88.34,241.77,167,77,248.91,1626,136146,0.16,2024,4897.38,0,1,0.0,Garage D,Parked,2025-08-03 18:10:00
EV0037,Tesla,Model 3,Driver_037,60.0,69.57,80.94,281.55,225,120,931.35,2151,243968,0.14,2019,8394.54,0,1,0.0,Garage A,Working,2025-08-03 18:52:00
EV0015,MG,ZS EV,Driver_015,50.3,38.66,94.81,168.97,175,160,271.66,815,39850,0.17,2020,1603.0,0,1,0.0,Garage C,Parked,2025-08-03 21:43:00
EV0042,Tata,Nexon EV,Driver_042,40.5,98.09,99.76,455.02,120,57,256.74,130,8992,0.18,2023,334.76,0,1,0.0,Garage B,Working,2025-08-03 21:44:00
EV0042,Tata,Nexon EV,Driver_042,40.5,47.59,99.76,220.76,120,101,510.12,130,6375,0.18,2023,256.25,0,1,0.0,Garage B,Working,2025-08-03 22:47:00
EV0039,MG,ZS EV,Driver_039,50.3,32.89,86.13,130.59,175,127,657.72,2394,123831,0.17,2022,4911.93,0,1,0.0,Garage C,Parked,2025-08-03 23:47:00
EV0004,Hyundai,Kona EV,Driver_004,39.2,83.93,88.34,335.13,167,33,430.59,1626,138464,0.16,2024,4966.92,0,1,0.0,Garage D,Working,2025-08-04 00:10:00
EV0008,Hyundai,Kona EV,Driver_008,39.2,45.71,97.41,201.26,167,0,0.0,441,20858,0.16,2021,846.24,1,0,73.77,Garage D,Charging,2025-08-04 00:39:00
EV0025,Tesla,Model 3,Driver_025,60.0,75.47,83.06,313.43,225,0,0.0,1938,232337,0.14,2019,7939.11,1,0,79.74,Garage A,Charging,2025-08-04 00:42:00
EV0037,Tesla,Model 3,Driver_037,60.0,43.28,80.94,175.15,225,171,386.26,2151,243501,0.14,2019,8380.53,0,1,0.0,Garage A,Working,2025-08-04 00:56:00
EV0039,MG,ZS EV,Driver_039,50.3,95.48,86.13,379.11,175,66,414.82,2394,127014,0.17,2022,5007.42,0,1,0.0,Garage C,Working,2025-08-04 03:18:00
EV0012,Hyundai,Kona EV,Driver_012,39.2,14.93,89.95,60.7,167,0,0.0,1937,46103,0.16,2025,2351.59,1,0,210.25,Garage D,Charging,2025-08-04 03:31:00
EV0021,Tesla,Model 3,Driver_021,60.0,55.55,85.91,238.62,225,97,0.0,2285,144817,0.14,2019,5487.01,0,1,0.0,Garage A,Working,2025-08-04 05:36:00
EV0016,Hyundai,Kona EV,Driver_016,39.2,46.77,87.25,184.45,167,68,0.0,1821,121357,0.16,2020,4551.21,0,1,0.0,Garage D,Working,2025-08-04 06:10:00
EV0001,Tesla,Model 3,Driver_001,60.0,45.21,88.8,200.73,225,130,0.0,1933,113088,0.14,2022,4359.14,0,1,0.0,Garage A,Working,2025-08-04 06:38:00
EV0036,Hyundai,Kona EV,Driver_036,39.2,67.87,85.72,262.97,167,68,622.55,1872,169222,0.16,2022,6012.66,0,1,0.0,Garage D,Working,2025-08-04 07:08:00
EV0040,Hyundai,Kona EV,Driver_040,39.2,16.9,85.88,65.6,167,0,0.0,1948,151579,0.16,2022,5521.37,1,0,274.39,Garage D,Charging,2025-08-04 09:34:00
EV0004,Hyundai,Kona EV,Driver_004,39.2,99.15,88.34,395.9,167,92,0.0,1626,139123,0.16,2024,4986.69,0,1,0.0,Garage D,Working,2025-08-04 09:41:00
EV0045,Tesla,Model 3,Driver_045,60.0,73.01,92.52,337.74,225,0,0.0,981,105507,0.14,2025,3655.71,1,0,401.01,Garage A,Charging,2025-08-04 09:44:00
EV0049,Tesla,Model 3,Driver_049,60.0,21.27,92.35,98.21,225,0,0.0,1292,27767,0.14,2023,1479.01,1,0,113.09,Garage A,Charging,2025-08-04 09:57:00
EV0021,Tesla,Model 3,Driver_021,60.0,36.6,85.91,157.22,225,149,926.23,2285,145947,0.14,2019,5520.91,0,1,0.0,Garage A,Parked,2025-08-04 10:03:00
EV0003,MG,ZS EV,Driver_003,50.3,48.42,96.75,215.96,175,0,0.0,449,32058,0.17,2022,1186.24,1,0,49.33,Garage C,Charging,2025-08-04 10:13:00
EV0014,Tata,Nexon EV,Driver_014,40.5,37.36,99.2,172.33,120,17,898.46,316,25295,0.18,2022,916.85,0,1,0.0,Garage B,Working,2025-08-04 11:19:00
EV0023,MG,ZS EV,Driver_023,50.3,49.54,93.91,214.47,175,134,331.01,903,28065,0.17,2024,1293.45,0,1,0.0,Garage C,Working,2025-08-04 11:26:00
EV0006,Tata,Nexon EV,Driver_006,40.5,27.84,93.59,121.16,120,56,798.7,1009,68284,0.18,2020,2553.02,0,1,0.0,Garage B,Working,2025-08-04 11:33:00
EV0011,MG,ZS EV,Driver_011,50.3,95.53,87.26,384.29,175,17,143.13,2370,61612,0.17,2021,3033.36,0,1,0.0,Garage C,Parked,2025-08-04 13:03:00
EV0021,Tesla,Model 3,Driver_021,60.0,85.58,85.91,367.61,225,133,209.05,2285,145434,0.14,2019,5505.52,0,1,0.0,Garage A,Parked,2025-08-04 14:14:00
EV0028,Hyundai,Kona EV,Driver_028,39.2,58.29,85.52,225.32,167,50,0.0,1919,129999,0.16,2022,4859.47,0,1,0.0,Garage D,Working,2025-08-04 14:48:00
EV0046,Tata,Nexon EV,Driver_046,40.5,70.59,89.18,292.73,120,115,471.58,1949,46493,0.18,2022,2369.29,0,1,0.0,Garage B,Parked,2025-08-04 15:17:00
EV0019,MG,ZS EV,Driver_019,50.3,96.34,81.98,364.1,175,107,430.61,2221,200194,0.17,2023,7116.32,0,1,0.0,Garage C,Working,2025-08-04 15:47:00
EV0048,Hyundai,Kona EV,Driver_048,39.2,82.41,84.06,313.12,167,126,0.0,2467,131316,0.16,2019,5172.98,0,1,0.0,Garage D,Parked,2025-08-04 16:15:00
EV0041,Tesla,Model 3,Driver_041,60.0,10.91,91.85,50.1,225,0,0.0,1362,29161,0.14,2023,1555.83,1,0,129.51,Garage A,Charging,2025-08-04 18:39:00
EV0004,Hyundai,Kona EV,Driver_004,39.2,32.31,88.34,129.01,167,38,897.0,1626,137988,0.16,2024,4952.64,0,1,0.0,Garage D,Working,2025-08-04 19:20:00
EV0027,MG,ZS EV,Driver_027,50.3,71.54,88.48,291.81,175,39,390.83,1743,98371,0.17,2020,3822.63,0,1,0.0,Garage C,Parked,2025-08-04 21:40:00
EV0007,MG,ZS EV,Driver_007,50.3,60.22,92.76,257.51,175,157,0.0,762,82189,0.17,2024,2846.67,0,1,0.0,Garage C,Working,2025-08-04 21:48:00
EV0021,Tesla,Model 3,Driver_021,60.0,37.3,85.91,160.22,225,0,0.0,2285,142160,0.14,2019,5407.3,1,0,420.9,Garage A,Charging,2025-08-04 22:51:00
EV0033,Tesla,Model 3,Driver_033,60.0,71.67,87.81,314.67,225,170,673.22,1649,164514,0.14,2021,5759.92,0,1,0.0,Garage A,Working,2025-08-04 23:20:00
EV0036,Hyundai,Kona EV,Driver_036,39.2,93.85,85.72,363.63,167,15,0.0,1872,169359,0.16,2022,6016.77,0,1,0.0,Garage D,Working,2025-08-05 00:04:00
EV0011,MG,ZS EV,Driver_011,50.3,37.05,87.26,149.04,175,92,173.35,2370,58431,0.17,2021,2937.93,0,1,0.0,Garage C,Working,2025-08-05 00:09:00
EV0025,Tesla,Model 3,Driver_025,60.0,76.42,83.06,317.37,225,0,0.0,1938,235224,0.14,2019,8025.72,1,0,160.98,Garage A,Charging,2025-08-05 00:13:00
EV0007,MG,ZS EV,Driver_007,50.3,97.78,92.76,418.13,175,59,0.0,762,83191,0.17,2024,2876.73,0,1,0.0,Garage C,Parked,2025-08-05 01:28:00
EV0012,Hyundai,Kona EV,Driver_012,39.2,8.5,89.95,34.56,167,0,0.0,1937,47993,0.16,2025,2408.29,1,0,176.02,Garage D,Charging,2025-08-05 01:28:00
EV0037,Tesla,Model 3,Driver_037,60.0,28.44,80.94,115.1,225,194,0.0,2151,243367,0.14,2019,8376.51,0,1,0.0,Garage A,Working,2025-08-05 01:42:00
EV0023,MG,ZS EV,Driver_023,50.3,77.51,93.91,335.56,175,113,212.4,903,31920,0.17,2024,1409.1,0,1,0.0,Garage C,Working,2025-08-05 02:50:00
EV0005,Tesla,Model 3,Driver_005,60.0,68.5,96.51,330.55,225,80,0.0,448,12819,0.14,2022,608.57,0,1,0.0,Garage A,Working,2025-08-05 04:33:00
